latitude	longitude
35.38507528	-87.96752833
37.18588722	-88.75061000
33.34597750	-91.31569833
36.37684472	-86.40875861
37.00950028	-88.29586639
34.88000194	-91.17643750
33.77639167	-90.52500833
34.54539444	-94.20265278
33.87374861	-88.48967833
34.80434611	-89.52110750
31.59544583	-89.90619056
33.89177944	-89.02367194
45.85285000	-106.70927220
37.33009167	-91.97316944
35.65131944	-88.37893444
35.80218000	-88.87494944
36.19041667	-86.31569444
36.90621528	-94.01275833
31.31739944	-88.93504778
35.27175278	-91.27040417
35.23160167	-90.76155111
36.24551111	-90.95520444
34.54722222	-89.02416667
34.41232833	-91.46634722
48.36694167	-107.91934440
30.48748472	-89.65119306
33.99673833	-93.83813583
34.33331583	-92.76149944
32.48633611	-91.77087528
34.85645028	-86.55621472
33.58403556	-88.66668694
34.09984639	-93.06611694
36.53726194	-86.92068917
33.71221972	-87.81504639
34.69232306	-90.35065389
34.55656472	-92.60693972
32.82213889	-83.56202778
36.98571750	-120.11198440
31.94252778	-102.20191390
30.83780556	-85.18188889
44.85365722	-74.32894972
34.18116667	-79.33472222
36.60055694	-89.99220278
18.25569444	-67.14847222
45.54650361	-100.40791920
44.27319722	-86.24900250
32.43866444	-90.10309222
43.53291472	-84.07964722
35.87748444	-86.37753222
39.46392583	-92.42759778
31.17845444	-90.47187528
45.86493444	-84.63734444
37.28472861	-120.51388580
62.95287361	-155.60576250
39.29760528	-94.71390556
40.20638889	-100.59180560
32.69284944	-83.64921083
28.42888889	-81.31602778
43.15779250	-93.33126056
40.70881639	-86.76676139
35.86219306	-77.17820278
32.03652444	-102.10102780
36.48475778	-99.19415778
37.77809583	-89.25203111
63.10577694	-154.71898060
44.01597222	-97.08593333
40.19349528	-76.76340361
41.78598250	-87.75242444
45.10097556	-90.30341000
34.79193917	-79.36584778
32.33313333	-88.75120556
37.27938889	-100.35630560
35.04241667	-89.97666667
37.38048056	-120.56818890
39.00030889	-119.75080640
42.17829500	-95.79364528
40.82141667	-82.51663889
26.17583333	-98.23861111
44.63687972	-90.18932667
42.37422778	-122.87349780
37.64688889	-75.76105556
41.70331694	-86.82124167
41.50998278	-74.26465056
32.30064417	-86.39397611
31.08490917	-83.80325528
39.64290750	-79.91631417
39.58897222	-84.22486111
43.77483333	-98.03861111
39.14096722	-96.67083278
39.09575472	-93.20287889
63.88056500	-152.30067560
32.37388889	-82.07919444
38.55389694	-121.29759080
42.93451639	-71.43705583
35.05936472	-118.15185610
25.79325000	-80.29055556
48.41576900	-101.35803900
45.06198611	-93.35393750
40.24234806	-85.39586000
36.90922083	-94.88750028
35.50592944	-119.19152360
39.36780556	-75.07222222
42.11272639	-92.91778778
43.65004111	-94.98654611
39.92749806	-74.29237917
44.52524444	-98.95811444
39.12324111	-94.59273500
42.94722222	-87.89658333
43.16948806	-86.23822306
36.89485250	-81.34995500
21.15288583	-157.09625610
35.59987944	-88.91561611
35.65773028	-95.36164889
44.22164528	-93.91874333
31.09466000	-92.06906861
25.99502778	-81.67252778
28.10275000	-80.64580556
34.88240194	-95.78346278
41.19600000	-96.11227778
38.42663250	-113.01245640
41.44852639	-90.50753917
33.15419444	-83.24061111
61.86592250	-162.06904560
46.42795972	-105.88623970
45.64783611	-68.68556194
32.51086556	-92.03768778
64.99756472	-150.64412970
37.62404861	-118.83777220
35.39730333	-84.56256861
41.50871472	-72.82947833
44.45006611	-95.82234028
40.79935000	-74.41487472
45.19444444	-123.13594440
36.99282694	-91.71445611
33.58711111	-80.20866667
45.12665028	-87.63844056
40.61625000	-83.06347222
35.54537222	-84.38023500
31.66592639	-98.14863750
38.59163472	-90.99761444
38.61102222	-94.34213056
30.69141667	-88.24283333
37.62581722	-120.95442140
43.62166833	-84.73748500
36.17939639	-83.37544944
48.25937778	-101.28033390
62.09536222	-163.68205940
45.56651667	-95.96763611
32.79957750	-89.12589472
35.13886306	-92.90919694
41.13747750	-75.37887833
38.35243722	-97.69133028
44.20350500	-72.56232944
40.94661389	-91.51107500
40.52034556	-90.65246389
35.91898806	-75.69553944
39.84348556	-85.89706389
46.35363900	-87.39536100
32.09577778	-82.88002778
36.00897944	-86.52007667
39.40193278	-77.98458139
35.55413889	-87.17891667
30.37147222	-104.01669440
34.73355028	-76.66059611
61.21437861	-149.84616140
42.88532917	-90.23198583
35.82149222	-81.61073639
36.58698250	-121.84294780
33.12936111	-94.97563889
34.74532028	-87.61023222
43.13985778	-89.33751361
46.91630556	-114.09055560
44.88054694	-93.21692250
44.93582722	-74.84554583
41.70164917	-74.79501389
29.99338889	-90.25802778
24.72614083	-81.05137806
38.50886722	-107.89383330
55.13104528	-131.57806750
39.32566333	-76.41376556
39.47793722	-88.27923833
41.07694333	-71.92039972
36.63074861	-80.01834917
44.12877250	-87.68058472
20.00132694	-155.66810720
41.36786333	-91.14821639
31.45805306	-87.35104028
44.96905556	-95.71025000
37.52855833	-106.04605330
44.53460806	-72.61400444
44.70311111	-67.47861111
38.32335444	-88.85847917
41.39302583	-70.61433250
37.75313528	-89.01159694
43.11092694	-88.03442194
47.20770806	-119.32018970
36.45973500	-80.55295722
32.78160556	-98.06017500
43.91340167	-95.10940833
39.53102778	-84.39527778
35.89444444	-90.15456944
42.22611111	-91.16708333
32.81573306	-117.13956640
61.33567417	-142.68677500
44.88879556	-116.10174970
33.67975000	-78.92833333
60.37142000	-166.27060830
39.09777278	-121.56982500
39.85416833	-96.63021389
32.50984389	-111.32533390
40.49037278	-85.67914389
42.27230778	-74.39403667
42.59264528	-76.21488250
41.27118222	-72.54972972
40.94752444	-74.31450139
40.20404833	-75.43026306
40.06678250	-74.17764167
40.99778111	-76.43605583
39.93427778	-74.80725000
42.30258000	-75.41595639
36.80030556	-105.59750000
41.74324028	-76.44457083
34.09450778	-107.29781420
41.51533861	-75.25148139
40.96667472	-78.93000528
41.62249167	-74.70141111
41.72790028	-77.39651139
40.56626889	-74.97864139
40.26040083	-75.67085306
40.58286278	-74.73656222
41.03587167	-75.16067889
39.83052639	-75.76974472
42.52476694	-75.06446167
40.13647333	-75.26702972
39.97295167	-77.64326778
41.57698222	-73.73235278
41.28759361	-74.28709472
39.90415167	-74.74954917
40.83692306	-76.55245611
39.66746889	-74.75773444
41.59720444	-74.45840722
40.58757389	-75.01942056
40.21394333	-74.60179472
41.72787111	-74.37737583
64.55305556	-163.00888890
39.99472222	-75.58333333
36.43722083	-79.85101000
36.43243111	-81.41968472
48.78388139	-97.62981028
46.01247194	-98.51287889
47.79123306	-99.93174222
48.66758278	-102.04759440
48.03138750	-98.32788111
46.34663556	-98.28371000
46.21830472	-100.24500280
46.35972500	-102.32293890
47.35305000	-101.02736810
30.04242056	-90.02825694
43.77923806	-71.75369056
43.13472111	-75.64890417
35.35666667	-89.87027778
39.84914444	-99.89320583
64.72981944	-158.07318890
37.85206528	-94.30486472
42.99821222	-74.32955111
39.82073556	-120.35437670
40.28235278	-121.24116830
39.17903000	-121.99336110
39.79015444	-123.26640250
35.75703083	-94.64994417
37.48743556	-120.69686690
40.08597806	-123.81363970
39.22402778	-121.00308330
40.71930000	-123.92755310
41.04290778	-123.66838940
38.03042306	-120.41455560
37.95825861	-119.10653750
36.58826667	-118.05203140
37.75634472	-120.80020890
39.45129778	-123.37228440
38.65352083	-122.89943970
36.66633917	-119.44984830
34.70839417	-99.90871194
39.72124194	-122.14665080
38.67387639	-121.87207720
36.39883833	-119.10732890
39.00408444	-119.15793030
36.85708306	-101.22709030
41.47487000	-122.45307390
35.48201417	-96.71862944
39.26203778	-123.75373470
39.12655889	-121.60913280
36.79058417	-97.74899722
40.74570000	-122.92197000
38.26241917	-119.22570940
41.55267139	-120.16633390
38.77435250	-122.99222170
38.68407028	-120.98716420
36.11253667	-98.30868250
37.51077000	-120.04184390
38.25783250	-122.60554060
38.37680111	-120.79390750
41.88738000	-121.35943310
40.57487278	-122.40806420
40.98320111	-122.69418890
38.19350000	-121.70238890
41.01877417	-121.43331360
34.82916444	-77.61213778
37.72129083	-122.22071670
36.68190278	-121.76244920
27.26282306	-80.84978306
66.90917056	-156.86105750
29.17261111	-82.22416667
31.57802778	-94.70954167
44.87358250	-87.90905250
35.57046806	-77.04981306
31.92056722	-102.38708920
41.62425000	-98.95236111
41.93344861	-85.05258500
39.10994444	-100.81644440
45.30858944	-92.69008056
41.98546389	-97.43511111
37.70803250	-77.43601028
41.11961111	-101.76894440
33.46094444	-80.85891667
41.19594417	-112.01217500
20.89864972	-156.43045780
46.84547028	-89.36708806
44.68185361	-75.46549917
41.37427778	-84.06791667
41.24476583	-82.55122722
41.63674333	-82.82833333
42.56655417	-75.52411167
39.83378278	-100.53942360
38.84760194	-94.73758583
33.21797639	-117.35150750
35.39308833	-97.60073389
40.52817750	-86.05899000
35.66813889	-95.94869444
41.40097222	-102.35502780
39.14352139	-78.14444444
32.96672222	-82.83816667
44.95250000	-68.67433333
42.24006611	-78.37168500
48.09451778	-105.57505360
46.97050000	-122.90220830
31.41772222	-110.84788890
41.44800000	-97.34263889
34.97875000	-89.78683333
38.72182722	-88.17643278
42.68084472	-91.97447833
41.30251861	-95.89417306
64.51220222	-165.44524580
38.24721639	-78.04561028
48.46440222	-119.51805030
29.30113889	-81.11380556
44.07721306	-91.70831694
42.46988889	-98.68805556
34.02247222	-106.90313890
44.02052417	-117.01363500
44.58036111	-124.05791670
34.05600000	-117.60119440
33.35088056	-98.81916667
42.09860472	-83.16105861
41.22614944	-92.49388278
58.11215944	-135.45180500
60.53337639	-165.11396360
25.90700000	-80.27838889
30.55840556	-92.09937500
32.95458861	-84.26315222
41.59715250	-71.41215333
42.05007500	-90.73880472
45.81482500	-119.82050060
48.01592194	-92.85605139
42.99026444	-96.06279667
41.97959500	-87.90446417
42.57011889	-72.28860667
36.89461111	-76.20122222
30.06916667	-93.80091667
42.26733944	-71.87570944
57.88537750	-152.84610110
28.54547222	-81.33294444
48.70816000	-122.91379610
62.96133361	-141.92913690
66.82852667	-161.02779080
44.45260972	-83.38036389
43.98436639	-88.55705944
40.07977778	-83.07302778
33.09025889	-89.54201722
43.65506611	-95.57920917
43.41713889	-124.24602780
41.10659611	-92.44793972
66.88467694	-162.59854970
35.24556444	-97.47212861
39.48775000	-121.62200000
39.04563667	-85.60533000
43.16063056	-90.67421833
44.12339722	-93.26061667
37.74011111	-87.16683333
42.19079694	-71.17310389
38.53866667	-95.25297222
44.71550000	-69.86647222
41.03558250	-83.98202444
38.31044444	-75.12397222
41.47855556	-73.13525000
39.50203917	-84.78414250
41.33018750	-86.66473194
34.20080083	-119.20721640
41.29888556	-93.11381556
41.41247778	-78.50263139
30.73528028	-101.20297190
42.62950694	-83.98417361
32.45005694	-112.86737780
31.36399028	-109.88312860
32.93594444	-111.42652780
33.35314722	-110.66736110
34.93891389	-110.13956560
34.15063889	-114.27122220
35.30223222	-112.19405750
32.24540278	-109.89463190
40.10840556	-79.54142694
34.73002111	-112.03515690
40.20972222	-79.83144444
47.90762861	-122.28158920
37.06083333	-88.77375000
21.89686833	-159.60332170
34.25683639	-111.33925580
37.46111944	-122.11504440
61.59474194	-149.08882420
34.17498722	-91.93472028
45.70895028	-90.40248472
26.68316194	-80.09559417
56.57735278	-169.66373610
67.23789833	-150.28606080
28.00021667	-82.16424167
41.51627778	-82.86869444
44.33368778	-89.01549861
43.01928889	-91.12374722
33.87560444	-84.30196778
45.69505556	-118.84144440
45.58872222	-122.59750000
41.40006667	-92.94588333
57.95517222	-136.23627330
42.63813556	-77.05306083
31.38235750	-103.51070170
28.95419444	-98.51998917
30.21208333	-85.68280556
36.92611111	-111.44836110
26.92019444	-81.99052778
59.34825944	-151.83153890
36.06352944	-90.50986028
35.63523944	-77.38532028
40.47091667	-81.41975000
37.13189556	-76.49298750
39.73530556	-99.31741667
33.45169472	-79.52620111
26.78503861	-80.69335528
39.87195278	-75.24114083
42.91095778	-82.52886139
68.34877417	-166.79930860
44.04862722	-101.59906030
36.33822472	-88.38287861
33.43416667	-112.00805560
40.66424333	-89.69330556
31.46714944	-89.33705778
27.91076333	-82.68743944
42.91130556	-112.59586110
26.16621000	-97.34588611
32.84069444	-84.88244444
44.38267694	-100.28596500
40.49146583	-80.23287083
69.73287500	-163.00534170
37.97788417	-89.36044889
60.70369056	-161.77673670
39.34510333	-81.43920194
46.90062583	-95.07313278
45.95502361	-90.42441806
44.68751861	-73.52452306
40.45076167	-84.99007917
45.57092750	-84.79671500
33.55883333	-86.24905556
48.94250000	-97.24083333
34.62938889	-118.08455280
38.84047000	-82.84731361
26.24713889	-80.11105556
40.95025000	-95.91788889
42.22328722	-72.31138694
35.80843944	-76.75927694
42.79549917	-109.80709440
36.73058417	-97.09976833
40.08194417	-75.01058667
45.55986778	-93.60821611
45.20066667	-67.56438889
57.58038056	-157.56744440
30.47330556	-87.18744444
34.09164833	-117.78178030
36.77394444	-90.32484722
42.74280556	-94.64730556
41.62661111	-73.88411111
44.86797222	-108.79300000
35.61298806	-100.99626080
66.81288139	-150.64379250
37.33125778	-95.50900667
14.33102278	-170.71052580
41.57276194	-86.73413139
39.63885556	-90.77843111
46.68896000	-68.04479972
30.46278111	-88.52922778
43.98330333	-96.30031083
18.33967500	-65.62460583
35.67288611	-120.62705580
34.65447222	-112.41958330
39.70015944	-87.66961861
31.84540222	-86.61044583
41.82801306	-94.15990361
33.63660667	-95.45073194
40.88439139	-78.08734167
46.26468028	-119.11902920
18.00830278	-66.56301194
42.42684667	-73.29292806
56.80165194	-132.94527810
37.13734528	-80.67848167
43.07795889	-70.82327333
31.77969444	-95.70630556
33.82921556	-116.50625310
28.72751778	-96.25096750
37.18375833	-77.50738889
44.67666917	-74.94844639
56.95943333	-158.63182080
42.66520389	-83.41870917
29.71081917	-91.33971778
37.44855556	-94.73133333
37.70001750	-98.74620250
59.01135611	-161.81966610
36.02960778	-119.06273110
40.23957167	-75.55662528
38.28908722	-104.49657220
39.61391556	-110.75141830
42.68935583	-90.44439278
42.07199833	-70.22137667
41.72399917	-71.42822111
38.72421806	-120.75332500
36.78014889	-76.44883472
34.71105361	-97.22321694
40.21919444	-111.72336110
34.16814722	-101.71733610
35.53455000	-97.64721556
46.72478750	-94.38170000
48.79030583	-104.53384500
31.48491667	-97.31652778
42.11418083	-87.90148083
43.64616667	-70.30875000
47.49275361	-122.76242860
32.51058333	-83.76733333
34.74213889	-80.34519444
41.90902444	-70.72878778
36.41200333	-100.75178830
45.40709667	-83.81288556
33.92395306	-102.38668310
34.56682472	-101.78146110
36.02502306	-106.04641140
33.70005472	-108.85062140
39.01267750	-123.38278640
39.45544417	-121.29135110
33.54980833	-102.37273330
40.49291944	-123.59975890
33.17367500	-102.19262080
36.44856139	-119.31900560
34.14547222	-103.41033330
34.12865750	-109.31147560
33.64886139	-105.89568500
34.00230056	-101.33043500
36.32697806	-104.61971170
36.79891472	-100.52987080
36.85998861	-120.46446750
38.30491306	-121.42967360
34.56673556	-102.32269470
34.93442472	-104.64306500
38.92111389	-120.86479440
37.86166667	-120.17788890
40.54708833	-123.18169530
36.75800528	-120.37127940
39.70960639	-121.61636170
38.67601389	-121.44550920
40.21125917	-123.29752310
37.08158611	-121.59680560
42.76119139	-87.81389806
33.95187528	-117.44510170
44.04532139	-103.05737080
32.68086111	-96.86819444
42.56966667	-99.56836111
43.23878306	-123.35586170
40.15065667	-122.25229030
32.92052778	-80.64125000
64.72721556	-155.46988860
44.14509400	-103.10356700
41.06554833	-86.18170444
45.49825694	-91.00186361
40.50898361	-122.29340190
41.01052778	-95.25986111
44.25406722	-121.14996330
47.96116700	-97.40116700
35.87763889	-78.78747222
61.78764333	-157.34793440
45.18744472	-109.26737780
42.19536389	-89.09721111
28.29361694	-97.32304833
44.58935611	-92.48496889
45.63119306	-89.46745361
37.33287306	-121.81979470
37.50516667	-77.31966667
39.75721528	-84.84282000
38.73643611	-112.09894440
39.52631500	-107.72694030
38.48879750	-121.10244470
33.88057333	-117.25948360
43.06423500	-108.45984110
44.06008333	-69.09925000
28.08677778	-97.04461111
35.02162639	-94.62125250
41.59421750	-109.06519280
35.92229500	-84.68966278
46.30563500	-119.30418530
43.23379861	-75.40703333
34.35060111	-85.15801389
65.50786222	-150.14280470
42.25118111	-84.95545250
35.69870944	-85.84381722
45.14831139	-92.53806139
33.03890500	-116.91363920
39.49857611	-119.76806470
47.49313889	-122.21575000
33.76114056	-90.75787528
37.32546833	-79.97542833
43.11886611	-77.67238389
36.37229667	-94.10686972
14.07833300	101.37833400
7.36722200	134.54416700
45.69801389	-92.95298972
33.30155556	-104.53055560
48.85603806	-95.69703861
39.81790861	-97.65962500
45.41809056	-91.77365194
46.47357528	-108.55763330
43.72263278	-85.50407333
35.65205556	-109.06738890
45.19927083	-89.71143389
48.94138889	-95.34838889
61.77967583	-161.31947720
38.87212222	-98.81177611
32.51444444	-92.58833333
43.90882639	-92.49798722
39.01604222	-87.64977500
26.53616667	-81.75516667
36.74152778	-104.50218330
35.25914667	-93.09326611
48.39035917	-100.02427390
35.64588583	-80.52029306
43.52990694	-72.94961500
32.05897222	-82.15172222
40.67737417	-77.62682833
36.45757917	-82.88503722
44.54720389	-95.08225500
35.85498861	-77.89295611
41.80559750	-107.19994000
41.09226306	-86.61287111
43.83391139	-111.80510500
32.14308333	-111.17286110
43.16963222	-88.72321222
34.01315611	-84.59854472
40.94789861	-87.18257944
45.82272750	-92.37250083
39.44136778	-83.02251556
36.43945583	-77.70934139
48.16863889	-111.97647220
42.19028361	-122.66062830
43.08733083	-124.40955780
44.09483333	-121.20063890
47.86597139	-119.94270530
44.63781639	-123.05944860
47.94146583	-124.39298670
43.87633333	-121.45305560
48.70727528	-117.41260360
41.29570556	-83.03723056
47.79569972	-103.25369920
48.17856944	-114.30374080
48.99778194	-100.04345890
44.52984500	-122.92953360
48.48259944	-122.93684440
47.42277361	-98.10587139
44.66623139	-121.16310000
47.47243611	-114.90013500
44.28699389	-120.90383280
46.21235500	-119.79281220
47.90815306	-122.10540720
44.87761139	-124.02844720
45.41824194	-123.81438390
47.32815583	-122.22650920
48.42070056	-120.14702640
48.28384528	-115.49024530
47.75482000	-122.25929310
47.14718944	-110.22992890
43.61488056	-116.92153720
43.58133333	-116.52305560
46.49129139	-116.27680610
46.97494083	-112.64476060
46.79486278	-119.08028750
48.59194444	-109.24888890
47.32768722	-116.57739060
46.21934028	-116.01347360
45.94255806	-116.12341580
47.54769889	-116.18850080
48.15333333	-104.50388890
44.20683056	-116.96238690
46.24710917	-116.48014470
47.18317583	-120.88452500
46.85849750	-117.41379640
48.10486806	-119.72061280
41.44485944	-106.82352640
38.51252389	-121.49346890
32.85331278	-109.63497080
35.61677778	-106.08813890
32.73355611	-117.18965670
38.14893833	-89.69870972
29.53369444	-98.46977778
32.12758333	-81.20213889
46.35361111	-87.39583222
46.38087944	-94.80660167
34.42621194	-119.84037330
34.09535361	-117.23487420
43.76949444	-87.85158944
41.70895361	-86.31847417
32.60825000	-82.36869444
35.23705806	-120.64239310
40.51625944	-106.86630060
43.59534389	-94.09284833
48.54125278	-111.87207220
38.34052611	-75.51028806
41.61033333	-96.62986111
70.19475583	-148.46516080
33.17183583	-86.30553778
40.85120600	-77.84630200
42.85245556	-73.92886750
37.89426694	-121.23862030
61.84454111	-165.57374920
36.45569444	-84.58575000
45.51859778	-102.46710420
43.30888889	-96.57100000
44.43080278	-97.56118861
45.79998111	-99.64206250
44.00386056	-96.59310139
45.25755861	-99.79783944
45.79680833	-100.78425030
43.85165639	-100.71208110
43.37915361	-97.97118278
43.90637833	-100.03706690
40.75148167	-95.41347222
38.17438889	-85.73600000
33.62287500	-111.91053330
32.57230556	-116.98025000
55.31502778	-160.51769440
47.70685778	-104.19255440
47.44898194	-122.30931310
32.82623111	-116.97244970
27.45640278	-81.34240000
40.82052917	-76.86377611
32.34394667	-86.98780333
32.21532333	-98.17766722
38.92355361	-85.90736556
38.92969444	-90.42996111
34.84862889	-111.78846140
28.77764000	-81.23748944
43.39058278	-99.84256194
47.68281806	-117.32255830
43.39386111	-70.70800028
37.61900194	-122.37484330
36.68235361	-76.60187333
42.04581972	-90.10760056
41.92076333	-71.49138139
37.24432611	-93.38685806
39.84028194	-83.84015056
29.95925000	-81.33975000
29.62225306	-95.65652889
44.85713278	-93.03285389
34.60054000	-91.57457417
37.09058333	-113.59305560
59.46006194	-135.31566360
38.26384333	-78.89643806
66.88916556	-157.15051190
66.24956861	-166.08955890
43.20839361	-95.83343306
47.23355556	-123.14755560
44.76919556	-106.98027940
32.44662750	-93.82559833
62.69511944	-159.56906140
18.45675000	-66.09883333
36.89888889	-89.56175000
57.04713806	-135.36159830
39.11471250	-87.44832917
41.78144167	-122.46810940
37.36186194	-121.92900890
34.51855556	-109.37875000
31.35775000	-100.49630560
18.43941667	-66.00183333
45.69227778	-85.56630556
47.61505800	-117.65580300
42.37908333	-94.97958333
61.96529500	-151.19136610
36.45819000	-105.67242890
42.59719444	-95.24066667
40.78838778	-111.97777310
44.90952778	-123.00250000
36.19060778	-94.49088306
44.38531000	-74.20618472
38.79148250	-97.65060333
38.64287222	-88.96418528
61.70931139	-157.15570080
33.15983333	-95.62113889
41.14335389	-85.15277694
37.05419722	-84.61494139
38.69542167	-121.59076690
45.12047778	-113.88201030
34.01582194	-118.45129610
40.62599083	-74.67024333
33.99569444	-80.36150000
34.89924833	-120.45758250
33.67565861	-117.86822250
35.17036000	-88.21587000
32.69338667	-100.95045250
35.35730333	-96.94282833
57.16733333	-170.22044440
36.66279222	-121.60636030
41.10133333	-102.98527780
35.23735278	-79.39116944
59.44243917	-151.70405030
34.26527194	-110.00540750
34.91572222	-81.95650000
45.77250444	-122.86236110
44.48022222	-103.77688890
27.76511111	-82.62697222
32.98316472	-93.41081028
39.84395194	-89.67761861
14.99611100	145.62138400
33.98879611	-98.49189333
43.16552778	-95.20280556
29.50836111	-95.05133333
41.74284139	-89.67629028
37.51185500	-122.24952360
36.05593278	-85.53074750
35.21194639	-91.73716500
27.39533333	-82.55411111
33.46285000	-105.53475080
61.78987500	-156.58818610
29.33700750	-98.47114056
31.15159250	-81.39134667
45.73138139	-91.92066194
45.54532417	-94.05833667
44.54513556	-89.53028444
33.43381667	-88.84863806
39.77194444	-94.90970556
40.61526250	-103.26465560
38.74768694	-90.35998972
44.93447250	-93.05999861
38.50897694	-122.81288030
18.33730556	-64.97336111
17.70188889	-64.79855556
27.18169444	-80.22108333
35.78756833	-96.65862861
44.84366222	-87.42154111
43.50484139	-114.29659030
38.66187028	-90.65123000
33.92925694	-78.07499167
46.68971750	-92.09465500
42.40260333	-96.38436694
63.68639444	-170.49263610
32.63654694	-108.15638530
40.37684111	-120.57300330
35.76526389	-80.95673611
66.00900528	-149.09591530
60.12693833	-149.41881220
41.50409361	-74.10483833
36.16025194	-97.08577028
40.86525806	-97.10931306
32.46736806	-100.46655080
38.23163889	-80.87080556
62.52055556	-164.84777780
60.47613889	-151.03244440
39.76104833	-101.79584140
35.56009889	-86.44249333
43.11118694	-76.10631056
31.55851111	-83.89573389
34.34722167	-119.06121500
48.29965139	-116.55976810
35.20295000	-88.49836139
29.77000000	-94.66361194
36.09276972	-111.38264190
45.46913889	-89.80569444
27.20683333	-98.12117083
31.10672694	-98.19600194
30.87935556	-96.97109694
31.14601111	-90.16814500
29.66925000	-95.06419444
57.78083333	-152.39138890
33.86122222	-98.49044250
32.21261111	-101.52163890
27.77854306	-97.69052389
31.30696111	-95.40383056
32.88762500	-96.68360750
33.17231861	-100.19760440
26.17763889	-97.97305556
28.03925000	-97.54244444
29.08358806	-97.26693417
30.87182917	-96.62222639
30.57194444	-97.44316667
30.07780556	-94.69855556
27.55086111	-98.03091833
30.24369444	-98.90952778
29.34192083	-98.85090056
29.80411000	-94.43102306
28.65405111	-96.68131250
37.25937778	-104.34067500
65.17439528	-152.10938860
41.87460139	-71.01687583
39.53418583	-89.32781222
37.74163111	-92.14073611
32.48316667	-81.73727778
35.18277806	-103.60318530
33.22062750	-87.61140139
33.23694444	-107.27175000
62.99270417	-156.06819030
37.68910778	-121.44181720
36.28489194	-78.98422694
46.47709083	-122.80686000
41.56487194	-83.48226139
40.85010139	-74.06083611
38.01769694	-86.69093000
42.56576833	-84.42321861
37.95375861	-107.90848000
35.93245472	-88.84894028
37.82513889	-75.99777778
35.38015694	-86.24602333
47.57493556	-115.28431640
43.65828917	-108.21315420
39.91699500	-76.87302611
47.26793111	-122.57809970
28.51479944	-80.79922750
62.32050000	-150.09369440
57.77965833	-135.21844390
33.17794778	-96.59052750
36.23087083	-90.03466806
30.39652778	-84.35033333
36.15630556	-119.32616670
61.09676222	-160.96841670
31.42879528	-83.48787167
25.64788889	-80.43277778
14.99685028	-145.61803830
34.13208528	-115.94583190
25.86180556	-80.89700000
41.67442972	-93.02172917
33.80337750	-118.33960000
44.01800000	-92.83150000
59.05284222	-160.39693390
31.86041667	-86.01213889
41.58680556	-83.80783333
39.06865750	-95.62248361
42.06454750	-104.15269860
27.97547222	-82.53325000
27.91557833	-82.44926083
38.06020222	-117.08715360
31.15250000	-97.40777778
60.20433333	-154.31887280
41.76352778	-96.17794444
35.92891667	-95.00452778
38.47427778	-100.88494440
36.47521417	-82.40742056
39.32004222	-120.13956280
32.71004667	-96.26742306
33.62789944	-116.16011940
40.08351333	-93.59063472
40.56186833	-81.07748611
35.13497222	-118.43925000
18.12444444	-145.76861110
35.58247222	-79.10136111
45.54936889	-122.40125190
41.93990639	-83.43468306
40.27669111	-74.81346833
36.19837222	-95.88824167
34.26810833	-88.76989500
32.11608333	-110.94102780
37.13244083	-92.08396167
44.74144472	-85.58223500
48.06550028	-96.18336083
30.90155194	-83.88133556
40.68390306	-92.90103333
38.89388167	-119.99533470
32.35160639	-91.02768917
40.61227250	-112.35077190
42.48180389	-114.48773560
47.04922500	-91.74514167
33.45370806	-93.99102000
34.45283333	-110.11480560
40.03064972	-86.25143750
32.35413889	-95.40238611
35.81248722	-83.99285583
39.90081778	-83.13719361
41.87877778	-92.28456944
36.72978000	-85.65191556
43.20925000	-112.34958610
42.59157139	-114.79671780
46.31936972	-113.30506420
36.56803000	-114.44331330
42.10690806	-111.91253890
39.73884333	-111.87160110
43.54834722	-109.69026110
36.02054056	-114.33524610
38.96136167	-110.22736190
42.92102222	-112.88110530
40.61954000	-111.99288580
37.93721500	-109.34650530
38.23071000	-112.67534970
37.84523333	-112.39187310
43.74193056	-111.09786080
44.91167028	-108.44550920
40.19190167	-110.38098860
44.49378250	-116.01624220
43.13125278	-115.72959440
40.14162139	-111.66131250
44.74988750	-116.44680920
37.44221444	-110.56958360
45.24713889	-122.77005560
45.50597028	-91.98108694
33.46539667	-88.38031639
38.06877667	-91.42885694
43.14511944	-75.38385889
41.02533778	-80.41337194
36.38025000	-88.98547778
33.74843750	-116.27481330
34.44919444	-79.89036111
43.04102778	-88.23705556
42.42216000	-87.86790694
47.93714444	-124.56124970
39.94262417	-91.19445611
42.66389361	-82.96542583
36.22284028	-81.09833750
39.12595722	-123.20085500
38.30248472	-95.72495750
40.43521194	-75.38192861
44.31957306	-94.50230778
37.60375278	-101.37338890
39.93520250	-86.04495333
39.21096222	-82.23142583
63.88835917	-160.79895170
36.87813889	-91.90269444
43.42658333	-88.70322222
40.84927778	-77.84869444
35.20397028	-85.89858889
34.38431528	-89.53530972
20.26525583	-155.85998750
41.61033333	-84.12552778
30.74688667	-95.58716667
61.75441667	-150.05166390
41.53243972	-71.28154389
38.23343056	-91.16433333
29.21135028	-99.74358306
39.87585167	-85.32646806
39.93272694	-83.46200361
34.98783333	-81.05716667
61.53363583	-165.58373220
39.94289056	-74.84571944
36.34571528	-94.21934500
38.37675167	-121.96245500
28.85255556	-96.91848722
34.59322500	-117.37946670
32.19255556	-82.37194444
61.13395028	-146.24836000
67.02269444	-146.41377530
